"FON_FONDSID";"DATUM";"KOERS";"OPEN";"HIGH";"LOW";"OMZET"
"1319887";"2004-09-07";"345.71000";"";"";"";"0"
"1319887";"2004-09-08";"343.77000";"";"";"";"0"
"1319887";"2004-09-09";"342.86000";"";"";"";"0"
"1319887";"2004-09-10";"341.90000";"";"";"";"0"
"1319887";"2004-09-13";"344.41000";"";"";"";"0"
"1319887";"2004-09-14";"343.86000";"";"";"";"0"
"1319887";"2004-09-15";"344.52000";"";"";"";"0"
"1319887";"2004-09-16";"345.97000";"";"";"";"0"
"1319887";"2004-09-17";"347.08000";"";"";"";"0"
"1319887";"2004-09-20";"345.82000";"";"";"";"0"
"1319887";"2004-09-21";"345.98000";"";"";"";"0"
"1319887";"2004-09-22";"342.64000";"";"";"";"0"
"1319887";"2004-09-23";"339.76000";"";"";"";"0"
"1319887";"2004-09-24";"341.01000";"";"";"";"0"
"1319887";"2004-09-27";"338.29000";"";"";"";"0"
"1319887";"2004-09-28";"339.97000";"";"";"";"0"
"1319887";"2004-09-29";"341.34000";"";"";"";"0"
"1319887";"2004-09-30";"338.70000";"";"";"";"0"
"1319887";"2004-10-01";"344.49000";"";"";"";"0"
"1319887";"2004-10-04";"348.82000";"";"";"";"0"
"1319887";"2004-10-05";"348.01000";"";"";"";"0"
"1319887";"2004-10-06";"349.59000";"";"";"";"0"
"1319887";"2004-10-07";"347.64000";"";"";"";"0"
"1319887";"2004-10-08";"343.19000";"";"";"";"0"
"1319887";"2004-10-11";"344.16000";"";"";"";"0"
"1319887";"2004-10-12";"343.99000";"";"";"";"0"
"1319887";"2004-10-13";"343.44000";"";"";"";"0"
"1319887";"2004-10-14";"338.55000";"";"";"";"0"
"1319887";"2004-10-15";"337.71000";"";"";"";"0"
"1319887";"2004-10-18";"337.80000";"";"";"";"0"
"1319887";"2004-10-19";"336.89000";"";"";"";"0"
"1319887";"2004-10-20";"334.53000";"";"";"";"0"
"1319887";"2004-10-21";"335.84000";"";"";"";"0"
"1319887";"2004-10-22";"333.30000";"";"";"";"0"
"1319887";"2004-10-25";"328.77000";"";"";"";"0"
"1319887";"2004-10-26";"332.14000";"";"";"";"0"
"1319887";"2004-10-27";"336.31000";"";"";"";"0"
"1319887";"2004-10-28";"338.02000";"";"";"";"0"
"1319887";"2004-10-29";"338.59000";"";"";"";"0"
"1319887";"2004-11-01";"339.16000";"";"";"";"0"
"1319887";"2004-11-02";"341.02000";"";"";"";"0"
"1319887";"2004-11-03";"342.22000";"";"";"";"0"
"1319887";"2004-11-04";"343.83000";"";"";"";"0"
"1319887";"2004-11-05";"344.78000";"";"";"";"0"
"1319887";"2004-11-08";"343.71000";"";"";"";"0"
"1319887";"2004-11-09";"344.22000";"";"";"";"0"
"1319887";"2004-11-10";"344.34000";"";"";"";"0"
"1319887";"2004-11-11";"347.80000";"";"";"";"0"
"1319887";"2004-11-12";"349.66000";"";"";"";"0"
"1319887";"2004-11-15";"349.26000";"";"";"";"0"
"1319887";"2004-11-16";"346.45000";"";"";"";"0"
"1319887";"2004-11-17";"348.06000";"";"";"";"0"
"1319887";"2004-11-18";"348.83000";"";"";"";"0"
"1319887";"2004-11-19";"344.41000";"";"";"";"0"
"1319887";"2004-11-22";"345.46000";"";"";"";"0"
"1319887";"2004-11-23";"344.83000";"";"";"";"0"
"1319887";"2004-11-24";"344.53000";"";"";"";"0"
"1319887";"2004-11-25";"344.15000";"";"";"";"0"
"1319887";"2004-11-26";"343.84000";"";"";"";"0"
"1319887";"2004-11-29";"342.63000";"";"";"";"0"
"1319887";"2004-11-30";"341.15000";"";"";"";"0"
"1319887";"2004-12-01";"345.57000";"";"";"";"0"
"1319887";"2004-12-02";"346.44000";"";"";"";"0"
"1319887";"2004-12-03";"344.55000";"";"";"";"0"
"1319887";"2004-12-06";"342.91000";"";"";"";"0"
"1319887";"2004-12-07";"340.89000";"";"";"";"0"
"1319887";"2004-12-08";"344.20000";"";"";"";"0"
"1319887";"2004-12-09";"344.66000";"";"";"";"0"
"1319887";"2004-12-10";"345.49000";"";"";"";"0"
"1319887";"2004-12-13";"347.09000";"";"";"";"0"
"1319887";"2004-12-14";"348.28000";"";"";"";"0"
"1319887";"2004-12-15";"346.54000";"";"";"";"0"
"1319887";"2004-12-16";"348.70000";"";"";"";"0"
"1319887";"2004-12-17";"346.88000";"";"";"";"0"
"1319887";"2004-12-20";"345.05000";"";"";"";"0"
"1319887";"2004-12-21";"347.49000";"";"";"";"0"
"1319887";"2004-12-22";"348.43000";"";"";"";"0"
"1319887";"2004-12-23";"346.67000";"";"";"";"0"
"1319887";"2004-12-24";"346.37000";"";"";"";"0"
"1319887";"2004-12-27";"343.95000";"";"";"";"0"
"1319887";"2004-12-28";"345.90000";"";"";"";"0"
"1319887";"2004-12-29";"346.14000";"";"";"";"0"
"1319887";"2004-12-30";"345.60000";"";"";"";"0"
"1319887";"2004-12-31";"346.01000";"";"";"";"0"
"1319887";"2005-01-03";"346.93000";"";"";"";"0"
"1319887";"2005-01-04";"347.53000";"";"";"";"0"
"1319887";"2005-01-05";"346.00000";"";"";"";"0"
"1319887";"2005-01-06";"349.16000";"";"";"";"0"
"1319887";"2005-01-07";"351.76000";"";"";"";"0"
"1319887";"2005-01-10";"351.74000";"";"";"";"0"
"1319887";"2005-01-11";"348.61000";"";"";"";"0"
"1319887";"2005-01-12";"346.44000";"";"";"";"0"
"1319887";"2005-01-13";"346.49000";"";"";"";"0"
"1319887";"2005-01-14";"350.16000";"";"";"";"0"
"1319887";"2005-01-17";"350.88000";"";"";"";"0"
"1319887";"2005-01-18";"354.08000";"";"";"";"0"
"1319887";"2005-01-19";"352.02000";"";"";"";"0"
"1319887";"2005-01-20";"351.23000";"";"";"";"0"
"1319887";"2005-01-21";"348.97000";"";"";"";"0"
"1319887";"2005-01-24";"347.39000";"";"";"";"0"
"1319887";"2005-01-25";"350.42000";"";"";"";"0"
"1319887";"2005-01-26";"349.71000";"";"";"";"0"
"1319887";"2005-01-27";"350.84000";"";"";"";"0"
"1319887";"2005-01-28";"350.22000";"";"";"";"0"
"1319887";"2005-01-31";"352.56000";"";"";"";"0"
"1319887";"2005-02-01";"355.57000";"";"";"";"0"
"1319887";"2005-02-02";"356.29000";"";"";"";"0"
"1319887";"2005-02-03";"357.00000";"";"";"";"0"
"1319887";"2005-02-04";"360.91000";"";"";"";"0"
"1319887";"2005-02-07";"363.34000";"";"";"";"0"
"1319887";"2005-02-08";"364.92000";"";"";"";"0"
"1319887";"2005-02-09";"362.56000";"";"";"";"0"
"1319887";"2005-02-10";"361.73000";"";"";"";"0"
"1319887";"2005-02-11";"364.88000";"";"";"";"0"
"1319887";"2005-02-14";"363.78000";"";"";"";"0"
"1319887";"2005-02-15";"364.89000";"";"";"";"0"
"1319887";"2005-02-16";"363.96000";"";"";"";"0"
"1319887";"2005-02-17";"361.05000";"";"";"";"0"
"1319887";"2005-02-18";"361.46000";"";"";"";"0"
"1319887";"2005-02-21";"361.18000";"";"";"";"0"
"1319887";"2005-02-22";"354.47000";"";"";"";"0"
"1319887";"2005-02-23";"355.43000";"";"";"";"0"
"1319887";"2005-02-24";"356.91000";"";"";"";"0"
"1319887";"2005-02-25";"360.90000";"";"";"";"0"
"1319887";"2005-02-28";"357.65000";"";"";"";"0"
"1319887";"2005-03-01";"361.30000";"";"";"";"0"
"1319887";"2005-03-02";"362.67000";"";"";"";"0"
"1319887";"2005-03-03";"362.51000";"";"";"";"0"
"1319887";"2005-03-04";"363.70000";"";"";"";"0"
"1319887";"2005-03-07";"365.10000";"";"";"";"0"
"1319887";"2005-03-08";"360.83000";"";"";"";"0"
"1319887";"2005-03-09";"357.56000";"";"";"";"0"
"1319887";"2005-03-10";"355.94000";"";"";"";"0"
"1319887";"2005-03-11";"353.92000";"";"";"";"0"
"1319887";"2005-03-14";"356.54000";"";"";"";"0"
"1319887";"2005-03-15";"357.03000";"";"";"";"0"
"1319887";"2005-03-16";"351.69000";"";"";"";"0"
"1319887";"2005-03-17";"353.00000";"";"";"";"0"
"1319887";"2005-03-18";"354.68000";"";"";"";"0"
"1319887";"2005-03-21";"355.01000";"";"";"";"0"
"1319887";"2005-03-22";"352.85000";"";"";"";"0"
"1319887";"2005-03-23";"355.56000";"";"";"";"0"
"1319887";"2005-03-24";"356.91000";"";"";"";"0"
"1319887";"2005-03-25";"356.91000";"";"";"";"0"
"1319887";"2005-03-28";"359.14000";"";"";"";"0"
"1319887";"2005-03-29";"357.03000";"";"";"";"0"
"1319887";"2005-03-30";"358.86000";"";"";"";"0"
"1319887";"2005-03-31";"358.49000";"";"";"";"0"
"1319887";"2005-04-01";"358.41000";"";"";"";"0"
"1319887";"2005-04-04";"360.73000";"";"";"";"0"
"1319887";"2005-04-05";"362.60000";"";"";"";"0"
"1319887";"2005-04-06";"363.56000";"";"";"";"0"
"1319887";"2005-04-07";"364.35000";"";"";"";"0"
"1319887";"2005-04-08";"363.76000";"";"";"";"0"
"1319887";"2005-04-11";"361.51000";"";"";"";"0"
"1319887";"2005-04-12";"363.56000";"";"";"";"0"
"1319887";"2005-04-13";"361.28000";"";"";"";"0"
"1319887";"2005-04-14";"360.28000";"";"";"";"0"
"1319887";"2005-04-15";"352.47000";"";"";"";"0"
"1319887";"2005-04-18";"349.45000";"";"";"";"0"
"1319887";"2005-04-19";"351.40000";"";"";"";"0"
"1319887";"2005-04-20";"347.49000";"";"";"";"0"
"1319887";"2005-04-21";"350.70000";"";"";"";"0"
"1319887";"2005-04-22";"350.90000";"";"";"";"0"
"1319887";"2005-04-25";"355.09000";"";"";"";"0"
"1319887";"2005-04-26";"353.06000";"";"";"";"0"
"1319887";"2005-04-27";"352.01000";"";"";"";"0"
"1319887";"2005-04-28";"350.33000";"";"";"";"0"
"1319887";"2005-04-29";"353.26000";"";"";"";"0"
"1319887";"2005-05-02";"356.03000";"";"";"";"0"
"1319887";"2005-05-03";"355.49000";"";"";"";"0"
"1319887";"2005-05-04";"357.90000";"";"";"";"0"
"1319887";"2005-05-05";"358.50000";"";"";"";"0"
"1319887";"2005-05-06";"360.61000";"";"";"";"0"
"1319887";"2005-05-09";"362.03000";"";"";"";"0"
"1319887";"2005-05-10";"357.82000";"";"";"";"0"
"1319887";"2005-05-11";"359.62000";"";"";"";"0"
"1319887";"2005-05-12";"359.96000";"";"";"";"0"
"1319887";"2005-05-13";"360.04000";"";"";"";"0"
"1319887";"2005-05-16";"362.16000";"";"";"";"0"
"1319887";"2005-05-17";"363.80000";"";"";"";"0"
"1319887";"2005-05-18";"367.63000";"";"";"";"0"
"1319887";"2005-05-19";"369.76000";"";"";"";"0"
"1319887";"2005-05-20";"370.95000";"";"";"";"0"
"1319887";"2005-05-23";"371.87000";"";"";"";"0"
"1319887";"2005-05-24";"371.91000";"";"";"";"0"
"1319887";"2005-05-25";"370.74000";"";"";"";"0"
"1319887";"2005-05-26";"374.63000";"";"";"";"0"
"1319887";"2005-05-27";"374.52000";"";"";"";"0"
"1319887";"2005-05-30";"376.69000";"";"";"";"0"
"1319887";"2005-05-31";"377.76000";"";"";"";"0"
"1319887";"2005-06-01";"383.64000";"";"";"";"0"
"1319887";"2005-06-02";"383.59000";"";"";"";"0"
"1319887";"2005-06-03";"382.04000";"";"";"";"0"
"1319887";"2005-06-06";"381.76000";"";"";"";"0"
"1319887";"2005-06-07";"383.53000";"";"";"";"0"
"1319887";"2005-06-08";"381.69000";"";"";"";"0"
"1319887";"2005-06-09";"385.75000";"";"";"";"0"
"1319887";"2005-06-10";"387.54000";"";"";"";"0"
"1319887";"2005-06-13";"390.41000";"";"";"";"0"
"1319887";"2005-06-14";"391.02000";"";"";"";"0"
"1319887";"2005-06-15";"389.92000";"";"";"";"0"
"1319887";"2005-06-16";"392.29000";"";"";"";"0"
"1319887";"2005-06-17";"390.66000";"";"";"";"0"
"1319887";"2005-06-20";"392.62000";"";"";"";"0"
"1319887";"2005-06-21";"392.74000";"";"";"";"0"
"1319887";"2005-06-22";"393.18000";"";"";"";"0"
"1319887";"2005-06-23";"392.94000";"";"";"";"0"
"1319887";"2005-06-24";"389.25000";"";"";"";"0"
"1319887";"2005-06-27";"386.31000";"";"";"";"0"
"1319887";"2005-06-28";"391.39000";"";"";"";"0"
"1319887";"2005-06-29";"391.77000";"";"";"";"0"
"1319887";"2005-06-30";"388.69000";"";"";"";"0"
"1319887";"2005-07-01";"393.25000";"";"";"";"0"
"1319887";"2005-07-04";"394.92000";"";"";"";"0"
"1319887";"2005-07-05";"396.87000";"";"";"";"0"
"1319887";"2005-07-06";"395.53000";"";"";"";"0"
"1319887";"2005-07-07";"393.15000";"";"";"";"0"
"1319887";"2005-07-08";"398.44000";"";"";"";"0"
"1319887";"2005-07-11";"397.90000";"";"";"";"0"
"1319887";"2005-07-12";"395.33000";"";"";"";"0"
"1319887";"2005-07-13";"398.55000";"";"";"";"0"
"1319887";"2005-07-14";"399.38000";"";"";"";"0"
"1319887";"2005-07-15";"400.71000";"";"";"";"0"
"1319887";"2005-07-18";"398.72000";"";"";"";"0"
"1319887";"2005-07-19";"402.59000";"";"";"";"0"
"1319887";"2005-07-20";"402.97000";"";"";"";"0"
"1319887";"2005-07-21";"399.24000";"";"";"";"0"
"1319887";"2005-07-22";"400.88000";"";"";"";"0"
"1319887";"2005-07-25";"401.51000";"";"";"";"0"
"1319887";"2005-07-26";"402.84000";"";"";"";"0"
"1319887";"2005-07-27";"404.20000";"";"";"";"0"
"1319887";"2005-07-28";"405.44000";"";"";"";"0"
"1319887";"2005-07-29";"402.13000";"";"";"";"0"
"1319887";"2005-08-01";"401.37000";"";"";"";"0"
"1319887";"2005-08-02";"404.48000";"";"";"";"0"
"1319887";"2005-08-03";"402.18000";"";"";"";"0"
"1319887";"2005-08-04";"398.26000";"";"";"";"0"
"1319887";"2005-08-05";"396.27000";"";"";"";"0"
"1319887";"2005-08-08";"396.02000";"";"";"";"0"
"1319887";"2005-08-09";"398.86000";"";"";"";"0"
"1319887";"2005-08-10";"399.29000";"";"";"";"0"
"1319887";"2005-08-11";"399.56000";"";"";"";"0"
"1319887";"2005-08-12";"398.12000";"";"";"";"0"
"1319887";"2005-08-15";"399.99000";"";"";"";"0"
"1319887";"2005-08-16";"397.54000";"";"";"";"0"
"1319887";"2005-08-17";"397.74000";"";"";"";"0"
"1319887";"2005-08-18";"399.47000";"";"";"";"0"
"1319887";"2005-08-19";"401.89000";"";"";"";"0"
"1319887";"2005-08-22";"400.64000";"";"";"";"0"
"1319887";"2005-08-23";"399.64000";"";"";"";"0"
"1319887";"2005-08-24";"396.51000";"";"";"";"0"
"1319887";"2005-08-25";"395.49000";"";"";"";"0"
"1319887";"2005-08-26";"392.09000";"";"";"";"0"
"1319887";"2005-08-29";"395.34000";"";"";"";"0"
"1319887";"2005-08-30";"396.34000";"";"";"";"0"
"1319887";"2005-08-31";"397.98000";"";"";"";"0"
"1319887";"2005-09-01";"396.07000";"";"";"";"0"
"1319887";"2005-09-02";"393.59000";"";"";"";"0"
"1319887";"2005-09-05";"395.00000";"";"";"";"0"
"1319887";"2005-09-06";"399.92000";"";"";"";"0"
"1319887";"2005-09-07";"401.86000";"";"";"";"0"
"1319887";"2005-09-08";"401.53000";"";"";"";"0"
"1319887";"2005-09-09";"403.83000";"";"";"";"0"
"1319887";"2005-09-12";"406.81000";"";"";"";"0"
"1319887";"2005-09-13";"404.18000";"";"";"";"0"
"1319887";"2005-09-14";"403.46000";"";"";"";"0"
"1319887";"2005-09-15";"405.40000";"";"";"";"0"
"1319887";"2005-09-16";"408.38000";"";"";"";"0"
"1319887";"2005-09-19";"409.19000";"";"";"";"0"
"1319887";"2005-09-20";"406.86000";"";"";"";"0"
"1319887";"2005-09-21";"402.09000";"";"";"";"0"
"1319887";"2005-09-22";"404.05000";"";"";"";"0"
"1319887";"2005-09-23";"406.47000";"";"";"";"0"
"1319887";"2005-09-26";"409.34000";"";"";"";"0"
"1319887";"2005-09-27";"409.47000";"";"";"";"0"
"1319887";"2005-09-28";"410.84000";"";"";"";"0"
"1319887";"2005-09-29";"412.51000";"";"";"";"0"
"1319887";"2005-09-30";"412.60000";"";"";"";"0"
"1319887";"2005-10-03";"416.80000";"";"";"";"0"
"1319887";"2005-10-04";"413.79000";"";"";"";"0"
"1319887";"2005-10-05";"407.82000";"";"";"";"0"
"1319887";"2005-10-06";"400.57000";"";"";"";"0"
"1319887";"2005-10-07";"401.39000";"";"";"";"0"
"1319887";"2005-10-10";"401.62000";"";"";"";"0"
"1319887";"2005-10-11";"402.54000";"";"";"";"0"
"1319887";"2005-10-12";"399.13000";"";"";"";"0"
"1319887";"2005-10-13";"399.20000";"";"";"";"0"
"1319887";"2005-10-14";"398.61000";"";"";"";"0"
"1319887";"2005-10-17";"400.38000";"";"";"";"0"
"1319887";"2005-10-18";"399.38000";"";"";"";"0"
"1319887";"2005-10-19";"399.53000";"";"";"";"0"
"1319887";"2005-10-20";"396.33000";"";"";"";"0"
"1319887";"2005-10-21";"395.63000";"";"";"";"0"
"1319887";"2005-10-24";"402.18000";"";"";"";"0"
"1319887";"2005-10-25";"398.78000";"";"";"";"0"
"1319887";"2005-10-26";"398.66000";"";"";"";"0"
"1319887";"2005-10-27";"392.75000";"";"";"";"0"
"1319887";"2005-10-28";"397.84000";"";"";"";"0"
"1319887";"2005-10-31";"405.82000";"";"";"";"0"
"1319887";"2005-11-01";"404.89000";"";"";"";"0"
"1319887";"2005-11-02";"406.64000";"";"";"";"0"
"1319887";"2005-11-03";"411.47000";"";"";"";"0"
"1319887";"2005-11-04";"415.62000";"";"";"";"0"
"1319887";"2005-11-07";"417.01000";"";"";"";"0"
"1319887";"2005-11-08";"417.09000";"";"";"";"0"
"1319887";"2005-11-09";"418.01000";"";"";"";"0"
"1319887";"2005-11-10";"419.86000";"";"";"";"0"
"1319887";"2005-11-11";"423.27000";"";"";"";"0"
"1319887";"2005-11-14";"423.18000";"";"";"";"0"
"1319887";"2005-11-15";"422.36000";"";"";"";"0"
"1319887";"2005-11-16";"422.22000";"";"";"";"0"
"1319887";"2005-11-17";"423.93000";"";"";"";"0"
"1319887";"2005-11-18";"426.35000";"";"";"";"0"
"1319887";"2005-11-21";"427.71000";"";"";"";"0"
"1319887";"2005-11-22";"429.90000";"";"";"";"0"
"1319887";"2005-11-23";"429.88000";"";"";"";"0"
"1319887";"2005-11-24";"429.90000";"";"";"";"0"
"1319887";"2005-11-25";"432.16000";"";"";"";"0"
"1319887";"2005-11-28";"427.25000";"";"";"";"0"
"1319887";"2005-11-29";"428.31000";"";"";"";"0"
"1319887";"2005-11-30";"425.29000";"";"";"";"0"
"1319887";"2005-12-01";"432.95000";"";"";"";"0"
"1319887";"2005-12-02";"434.87000";"";"";"";"0"
"1319887";"2005-12-05";"432.10000";"";"";"";"0"
"1319887";"2005-12-06";"432.93000";"";"";"";"0"
"1319887";"2005-12-07";"432.83000";"";"";"";"0"
"1319887";"2005-12-08";"430.39000";"";"";"";"0"
"1319887";"2005-12-09";"430.78000";"";"";"";"0"
"1319887";"2005-12-12";"428.32000";"";"";"";"0"
"1319887";"2005-12-13";"430.45000";"";"";"";"0"
"1319887";"2005-12-14";"428.80000";"";"";"";"0"
"1319887";"2005-12-15";"429.87000";"";"";"";"0"
"1319887";"2005-12-16";"428.97000";"";"";"";"0"
"1319887";"2005-12-19";"427.42000";"";"";"";"0"
"1319887";"2005-12-20";"430.38000";"";"";"";"0"
"1319887";"2005-12-21";"433.71000";"";"";"";"0"
"1319887";"2005-12-22";"433.39000";"";"";"";"0"
"1319887";"2005-12-23";"433.54000";"";"";"";"0"
"1319887";"2005-12-26";"433.54000";"";"";"";"0"
"1319887";"2005-12-27";"431.49000";"";"";"";"0"
"1319887";"2005-12-28";"430.68000";"";"";"";"0"
"1319887";"2005-12-29";"432.45000";"";"";"";"0"
"1319887";"2005-12-30";"431.34000";"";"";"";"0"
"1319887";"2006-01-02";"431.94000";"";"";"";"0"
"1319887";"2006-01-03";"433.36000";"";"";"";"0"
"1319887";"2006-01-04";"433.64000";"";"";"";"0"
"1319887";"2006-01-05";"432.83000";"";"";"";"0"
"1319887";"2006-01-06";"435.34000";"";"";"";"0"
"1319887";"2006-01-09";"438.09000";"";"";"";"0"
"1319887";"2006-01-10";"437.30000";"";"";"";"0"
"1319887";"2006-01-11";"438.56000";"";"";"";"0"
"1319887";"2006-01-12";"438.77000";"";"";"";"0"
"1319887";"2006-01-13";"437.38000";"";"";"";"0"
"1319887";"2006-01-16";"436.91000";"";"";"";"0"
"1319887";"2006-01-17";"435.99000";"";"";"";"0"
"1319887";"2006-01-18";"432.46000";"";"";"";"0"
"1319887";"2006-01-19";"434.74000";"";"";"";"0"
"1319887";"2006-01-20";"429.55000";"";"";"";"0"
"1319887";"2006-01-23";"425.77000";"";"";"";"0"
"1319887";"2006-01-24";"426.10000";"";"";"";"0"
"1319887";"2006-01-25";"427.56000";"";"";"";"0"
"1319887";"2006-01-26";"431.31000";"";"";"";"0"
"1319887";"2006-01-27";"437.88000";"";"";"";"0"
"1319887";"2006-01-30";"439.56000";"";"";"";"0"
"1319887";"2006-01-31";"437.39000";"";"";"";"0"
"1319887";"2006-02-01";"440.46000";"";"";"";"0"
"1319887";"2006-02-02";"436.89000";"";"";"";"0"
"1319887";"2006-02-03";"437.52000";"";"";"";"0"
"1319887";"2006-02-06";"438.68000";"";"";"";"0"
"1319887";"2006-02-07";"436.08000";"";"";"";"0"
"1319887";"2006-02-08";"437.96000";"";"";"";"0"
"1319887";"2006-02-09";"439.37000";"";"";"";"0"
"1319887";"2006-02-10";"440.17000";"";"";"";"0"
"1319887";"2006-02-13";"439.94000";"";"";"";"0"
"1319887";"2006-02-14";"443.09000";"";"";"";"0"
"1319887";"2006-02-15";"443.67000";"";"";"";"0"
"1319887";"2006-02-16";"447.11000";"";"";"";"0"
"1319887";"2006-02-17";"446.51000";"";"";"";"0"
"1319887";"2006-02-20";"446.51000";"";"";"";"0"
"1319887";"2006-02-21";"447.34000";"";"";"";"0"
"1319887";"2006-02-22";"450.74000";"";"";"";"0"
"1319887";"2006-02-23";"448.43000";"";"";"";"0"
"1319887";"2006-02-24";"450.75000";"";"";"";"0"
"1319887";"2006-02-27";"452.54000";"";"";"";"0"
"1319887";"2006-02-28";"445.92000";"";"";"";"0"
"1319887";"2006-03-01";"449.67000";"";"";"";"0"
"1319887";"2006-03-02";"446.83000";"";"";"";"0"
"1319887";"2006-03-03";"445.82000";"";"";"";"0"
"1319887";"2006-03-06";"444.71000";"";"";"";"0"
"1319887";"2006-03-07";"445.80000";"";"";"";"0"
"1319887";"2006-03-08";"444.12000";"";"";"";"0"
"1319887";"2006-03-09";"444.03000";"";"";"";"0"
"1319887";"2006-03-10";"448.19000";"";"";"";"0"
"1319887";"2006-03-13";"449.12000";"";"";"";"0"
"1319887";"2006-03-14";"450.23000";"";"";"";"0"
"1319887";"2006-03-15";"451.59000";"";"";"";"0"
"1319887";"2006-03-16";"449.35000";"";"";"";"0"
"1319887";"2006-03-17";"449.31000";"";"";"";"0"
"1319887";"2006-03-20";"449.06000";"";"";"";"0"
"1319887";"2006-03-21";"449.50000";"";"";"";"0"
"1319887";"2006-03-22";"451.76000";"";"";"";"0"
"1319887";"2006-03-23";"453.52000";"";"";"";"0"
"1319887";"2006-03-24";"454.27000";"";"";"";"0"
"1319887";"2006-03-27";"452.11000";"";"";"";"0"
"1319887";"2006-03-28";"448.24000";"";"";"";"0"
"1319887";"2006-03-29";"452.93000";"";"";"";"0"
"1319887";"2006-03-30";"450.69000";"";"";"";"0"
"1319887";"2006-03-31";"449.32000";"";"";"";"0"
"1319887";"2006-04-03";"451.05000";"";"";"";"0"
"1319887";"2006-04-04";"448.52000";"";"";"";"0"
"1319887";"2006-04-05";"450.40000";"";"";"";"0"
"1319887";"2006-04-06";"451.48000";"";"";"";"0"
"1319887";"2006-04-07";"450.65000";"";"";"";"0"
"1319887";"2006-04-10";"452.01000";"";"";"";"0"
"1319887";"2006-04-11";"447.39000";"";"";"";"0"
"1319887";"2006-04-12";"447.70000";"";"";"";"0"
"1319887";"2006-04-13";"449.19000";"";"";"";"0"
"1319887";"2006-04-14";"449.19000";"";"";"";"0"
"1319887";"2006-04-17";"444.16000";"";"";"";"0"
"1319887";"2006-04-18";"448.83000";"";"";"";"0"
"1319887";"2006-04-19";"450.39000";"";"";"";"0"
"1319887";"2006-04-20";"451.44000";"";"";"";"0"
"1319887";"2006-04-21";"452.13000";"";"";"";"0"
"1319887";"2006-04-24";"449.86000";"";"";"";"0"
"1319887";"2006-04-25";"447.68000";"";"";"";"0"
"1319887";"2006-04-26";"447.89000";"";"";"";"0"
"1319887";"2006-04-27";"445.63000";"";"";"";"0"
"1319887";"2006-04-28";"444.00000";"";"";"";"0"
"1319887";"2006-05-01";"443.16000";"";"";"";"0"
"1319887";"2006-05-02";"445.70000";"";"";"";"0"
"1319887";"2006-05-03";"443.96000";"";"";"";"0"
"1319887";"2006-05-04";"444.01000";"";"";"";"0"
"1319887";"2006-05-05";"447.60000";"";"";"";"0"
"1319887";"2006-05-08";"448.04000";"";"";"";"0"
"1319887";"2006-05-09";"448.13000";"";"";"";"0"
"1319887";"2006-05-10";"446.23000";"";"";"";"0"
"1319887";"2006-05-11";"441.71000";"";"";"";"0"
"1319887";"2006-05-12";"433.71000";"";"";"";"0"
"1319887";"2006-05-15";"432.43000";"";"";"";"0"
"1319887";"2006-05-16";"432.00000";"";"";"";"0"
"1319887";"2006-05-17";"424.25000";"";"";"";"0"
"1319887";"2006-05-18";"421.00000";"";"";"";"0"
"1319887";"2006-05-19";"424.20000";"";"";"";"0"
"1319887";"2006-05-22";"416.44000";"";"";"";"0"
"1319887";"2006-05-23";"418.69000";"";"";"";"0"
"1319887";"2006-05-24";"418.29000";"";"";"";"0"
"1319887";"2006-05-25";"423.40000";"";"";"";"0"
"1319887";"2006-05-26";"429.34000";"";"";"";"0"
"1319887";"2006-05-29";"428.72000";"";"";"";"0"
"1319887";"2006-05-30";"418.43000";"";"";"";"0"
"1319887";"2006-05-31";"423.04000";"";"";"";"0"
"1319887";"2006-06-01";"427.49000";"";"";"";"0"
"1319887";"2006-06-02";"426.33000";"";"";"";"0"
"1319887";"2006-06-05";"420.30000";"";"";"";"0"
"1319887";"2006-06-06";"419.02000";"";"";"";"0"
"1319887";"2006-06-07";"419.10000";"";"";"";"0"
"1319887";"2006-06-08";"417.70000";"";"";"";"0"
"1319887";"2006-06-09";"419.33000";"";"";"";"0"
"1319887";"2006-06-12";"415.93000";"";"";"";"0"
"1319887";"2006-06-13";"409.79000";"";"";"";"0"
"1319887";"2006-06-14";"410.33000";"";"";"";"0"
"1319887";"2006-06-15";"419.53000";"";"";"";"0"
"1319887";"2006-06-16";"417.20000";"";"";"";"0"
"1319887";"2006-06-19";"417.54000";"";"";"";"0"
"1319887";"2006-06-20";"417.95000";"";"";"";"0"
"1319887";"2006-06-21";"419.45000";"";"";"";"0"
"1319887";"2006-06-22";"420.12000";"";"";"";"0"
"1319887";"2006-06-23";"421.57000";"";"";"";"0"
"1319887";"2006-06-26";"421.81000";"";"";"";"0"
"1319887";"2006-06-27";"417.51000";"";"";"";"0"
"1319887";"2006-06-28";"420.60000";"";"";"";"0"
"1319887";"2006-06-29";"429.06000";"";"";"";"0"
"1319887";"2006-06-30";"425.86000";"";"";"";"0"
"1319887";"2006-07-03";"428.38000";"";"";"";"0"
"1319887";"2006-07-04";"429.11000";"";"";"";"0"
"1319887";"2006-07-05";"426.72000";"";"";"";"0"
"1319887";"2006-07-06";"428.19000";"";"";"";"0"
"1319887";"2006-07-07";"424.77000";"";"";"";"0"
"1319887";"2006-07-10";"427.18000";"";"";"";"0"
"1319887";"2006-07-11";"426.55000";"";"";"";"0"
